inicio_titulo,autor,summary,link,published
Parecer 957/2019,None,PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PLO Nº 202/2019 DE AUTORIA DO VEREADOR ANDRÉ RÉGIS.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92876,18/11/2019
Parecer 956/2019,None,PARECER DA CFO OPINANDO PELA REJEIÇÃO DO PLO 130/2019 DE AUTORIA DO VEREADOR SAMUEL SALAZAR.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92875,18/11/2019
Parecer 955/2019,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PROJETO DE LEI ORDINÁRIA PLO N.º 263/2019, QUE INSTITUI, NO CALENDÁRIO OFICIAL DE EVENTOS DO MUNICÍPIO DO RECIFE, O &#8220;DIA MUNICIPAL DE COMBATE À INTOLERÂNCIA RELIGIOSA&#8221;; PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92748,12/11/2019
Parecer 954/2019,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PROJETO DE LEI ORDINÁRIA PLO N.º 222/2019, QUE INSTITUI A &#8220;CAMPANHA MUNICIPAL DE PREVENÇÃO E CONSCIENTIZAÇÃO DA SÍNDROME OU TRANSTORNO DO PÂNICO&#8221;, A SER REALIZADA ANUALMENTE NA PRIMEIRA SEMANA DO MÊS DE SETEMBRO, NA FORMA QUE INDICA; PELA REJEIÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92747,12/11/2019
Parecer 953/2019,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PROJETO DE LEI ORDINÁRIA PLO N.º 210/2019, QUE DISPÕE SOBRE A REALIZAÇÃO DE VISTORIA EM VIADUTOS, PASSAGENS DE NÍVEL, PASSARELAS OU CONGÊNERES NO ÂMBITO DO MUNICÍPIO DO RECIFE; PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92746,12/11/2019
Parecer 952/2019,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PROJETO DE LEI ORDINÁRIA Nº 203/2019, QUE OBRIGA OS CONDUTORES DOS VEÍCULOS DO SISTEMA DE TRANSPORTE PÚBLICO DE PASSAGEIROS DO RECIFE A SOCORRER DE IMEDIATO QUALQUER PASSAGEIRO COM SINAIS VITAIS COMPROMETIDOS OU MAL SÚBITO; PELA APROVAÇÃO DO SUBSTITUTIVO DA RELATORIA.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92745,12/11/2019
Parecer 951/2019,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PROJETO DE LEI ORDINÁRIA PLO N.º 187/2019, QUE ALTERA O NOME DA RUA CLETO PRAIA, NO BAIRRO DE NOVA DESCOBERTA, PARA &#8220;RUA MARIA JOSÉ DE SOUZA MENDONÇA&#8221;; PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92744,12/11/2019
Parecer 950/2019,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PROJETO DE LEI ORDINÁRIA N.º 119/2018, QUE OBRIGA A REALIZAÇÃO DO &#8220;TESTE DO CORAÇÃOZINHO&#8221; (EXAME DE OXIMETRIA DE PULSO) EM TODOS OS RECÉM-NASCIDOS NOS BERÇÁRIOS DAS MATERNIDADES DO MUNICÍPIO DO RECIFE. PELA REJEIÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92742,12/11/2019
Parecer 949/2019,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PROJETO DE LEI ORDINÁRIA PLO N.º 85/2019, QUE DISPÕE SOBRE A OBRIGATORIEDADE DA TRANSMISSÃO AO VIVO, VIA INTERNET, DOS PROCESSOS LICITATÓRIOS PRESENCIAIS, BEM COMO DA DISPONIBILIZAÇÃO DO MATERIAL AUDIOVISUAL NO PORTAL DA TRANSPARÊNCIA DA PREFEITURA DO RECIFE; PELA APROVAÇÃO, COM EMENDA DA RELATORIA.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92741,12/11/2019
Parecer 948/2019,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PROJETO DE LEI ORDINÁRIA N° 381/2017, QUE &#8220;OBRIGA ALOJAMENTOS, HOTÉIS, POUSADAS E ESTABELECIMENTOS SIMILARES LOCALIZADOS NO MUNICÍPIO DO RECIFE A DISPONIBILIZAR GRATUITAMENTE BALANÇA PARA HÓSPEDES PESAREM BAGAGENS&#8221;; PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92740,12/11/2019
Parecer 947/2019,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PROJETO DE LEI ORDINÁRIA PLO N.º 175/2017, QUE OBRIGA AS EMPRESAS PRESTADORAS DE SERVIÇOS CONTINUADOS INSTALADAS NO MUNICÍPIO DO RECIFE A MANTER POSTOS DE ATENDIMENTO PESSOAL AO CONSUMIDOR. PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92739,12/11/2019
Parecer 946/2019,None,"DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA SOBRE O PROJETO DE LEI ORDINÁRIA PLO N.º 66/2017, QUE ESTABELECE DIRETRIZES PARA A POLÍTICA MUNICIPAL SOBRE A UTILIZAÇÃO DA LÍNGUA BRASILEIRA DE SINAIS &#8211; LIBRAS E DÁ OUTRAS PROVIDÊNCIAS; PELA REJEIÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92738,12/11/2019
Parecer 945/2019,None,PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO PDL 48/2019 DE AUTORIA DO VEREADOR FELIPE FRANCISMAR.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92736,12/11/2019
Parecer 944/2019,None,PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO PDL 47/2019 DE AUTORIA DO VEREADOR GILBERTO ALVES.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92732,12/11/2019
Parecer 943/2019,None,PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PDL Nº 46/2019 DE AUTORIA DO VEREADOR GILBERTO ALVES.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92729,12/11/2019
Parecer 942/2019,None,PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO PDL 46/2019 DE AUTORIA DO VEREADOR GILBERTO ALVES.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92727,12/11/2019
Parecer 941/2019,None,PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PDL N: 45/2019 DE AUTORIA DO VER. RENATO ANTUNES.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92726,12/11/2019
Parecer 940/2019,None,PARECER CLJ OPINANDO PELA APROVAÇÃO DO PDL 45/2019 DE AUTORIA DO VER. RENATO ANTUNES.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92725,12/11/2019
Parecer 939/2019,None,PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PDL Nº 44/2019 DE AUTORIA DO VER. WILTON BRITO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92724,12/11/2019
Parecer 938/2019,None,PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO PDL 44/2019 DE AUTORIA DO VEREADOR WILTON BRITO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92723,12/11/2019
Parecer 937/2019,None,PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO PLE 27/2019.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92714,12/11/2019
Parecer 936/2019,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO Nº 34/2019 DE AUTORIA DO PODER EXECUTIVO,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92829,13/11/2019
Parecer 935/2019,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO Nº 33/2019 DE AUTORIA DO PODER EXECUTIVO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92828,12/11/2019
Parecer 934/2019,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO Nº 32/2019 DE AUTORIA DO PODER EXECUTIVO,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92824,14/11/2019
Parecer 933/2019,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO Nº 191/2018 DE AUTORIA DA VEREADORA MICHELE COLLINS,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92826,14/11/2019
Parecer 932/2019,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO Nº 227/2019 DE AUTORIA DO VEREADOR ROMERINHO JATOBÁ.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92827,12/11/2019
Parecer 931/2019,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO Nº 212/2019 DE AUTORIA DA VEREADORA ANA LÚCIA,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92825,12/11/2019
Parecer 930/2019,None,PARECER CECTE OPINANDO PELA APROVAÇÃO COM EMENDAS MODIFICATIVA E SUPRESSIVA DO PLO Nº 32/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92765,13/11/2019
Parecer 929/2019,None,PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO PLO 227/2019 DE AUTORIA DO VER. ROMERINHO JATOBÁ.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92713,12/11/2019
Parecer 928/2019,None,PARECER DA CFO OPINANDO PELA APROVAÇÃO DO PLE 34/2019.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92710,12/11/2019
Parecer 927/2019,None,PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO PLE 34/2019.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92709,12/11/2019
Parecer 926/2019,None,PARECER DA CFO OPINANDO PELA APROVAÇÃO DO PLE 33/2019.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92708,12/11/2019
Parecer 925/2019,None,PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO PLE 33/2019. EM REGIME DE URGÊNCIA.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92707,12/11/2019
Parecer 924/2019,None,PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO PLO 191/2018 DE AUTORIA DA VEREADORA MICHELE COLLINS.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92706,12/11/2019
Parecer 923/2019,None,PARECER DA CLJ OPINANDO PELA REJEIÇÃO DO PLO 153/2017 DE AUTORIA DA VER. ALINE MARIANO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92703,12/11/2019
Parecer 922/2019,None,PARECER DA COMISSÃO DE LEGISLAÇÃO E JUSTIÇA OPINANDO PELA REJEIÇÃO DO PLO Nº 27/2018 DE AUTORIA DA VER. MICHELE COLLINS.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92670,11/11/2019
Parecer 921/2019,None,PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO PDL 49/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92659,08/11/2019
Parecer 920/2019,None,PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO PLO 108/2018,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92658,08/11/2019
Parecer 919/2019,None,PARECER DA COMISSÃO DE SAÚDE OPINANDO PELA APROVAÇÃO DO PLO Nº 282/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92657,08/11/2019
Parecer 918/2019,None,PARECER DA COMISSÃO DE SAÚDE OPINANDO PELA APROVAÇÃO DO PLO Nº 266/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92656,08/11/2019
Parecer 917/2019,None,PARECER DA CS OPINANDO PELA APROVAÇÃO DO PLO 240/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92655,08/11/2019
Parecer 916/2019,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO Nº 179/2019 DE AUTORIA DA VEREADORA NATÁLIA DE MENUDO.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92711,11/11/2019
Parecer 915/2019,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO Nº 289/2019 DE AUTORIA DO VEREADOR SAMUEL SALAZAR.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92712,11/11/2019
Parecer 914/2019,None,"PARECER DA COMISSÃO DE MEIO AMBIENTE SOBRE O PROJETO DE LEI ORDINÁRIA N.º 131/2019, QUE DISPÕE SOBRE A COLETA PARA REUTILIZAÇÃO OU RECICLAGEM DO ÓLEO DE COZINHA JÁ UTILIZADO EM BARES E RESTAURANTES NO MUNICÍPIO DO RECIFE. PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92528,05/11/2019
Parecer 913/2019,None,"PARECER DA COMISSÃO DE MEIO AMBIENTE SOBRE O PROJETO DE RESOLUÇÃO N º 38/2019,  INSTITUI O PLANO DE LOGÍSTICA SUSTENTÁVEL DA CÂMARA MUNICIPAL DO RECIFE. PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92527,05/11/2019
Parecer 912/2019,None,"PARECER DA COMISSÃO DE MEIO AMBIENTE, DISPÕE SOBRE O PROJETO DE LEI ORDINÁRIA N.º 119/2019, QUE PROÍBE A COMERCIALIZAÇÃO E A OFERTA GRATUITA DE CANUDOS DE PLÁSTICO EM ESTABELECIMENTOS QUE MANIPULEM ALIMENTOS E BEBIDAS NO MUNICÍPIO DO RECIFE, PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92526,05/11/2019
Parecer 911/2019,None,"PARECER DA COMISSÃO DE MEIO AMBIENTE, DISPÕE SOBRE O PROJETO DE LEI ORDINÁRIA N.º 21/2019, MODIFICA A LEI MUNICIPAL N° 18.011, DE 28 DE ABRIL DE SUSTENTABILIDADE E DE ENFRENTAMENTO DAS MUDANÇAS CLIMÁTICAS DO RECIFE, PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92525,05/11/2019
Parecer 910/2019,None,"PARECER DA COMISSÃO DE MEIO AMBIENTE, DISPÕE SOBRE O PROJETO DE LEI DO EXECUTIVO N.º 21/2019, AMPLIAÇÃO DA ZEIS CARANGUEJO TABAIARES, PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92524,05/11/2019
Parecer 909/2019,None,"PARECER DA COMISSÃO DE MEIO AMBIENTE SOBRE O PROJETO DE RESOLUÇÃO N º 15/2019, INSTITUI A FRENTE PARLAMENTAR MISTA DA DEFESA DOS ANIMAIS DO MUNICÍPIO DO RECIFE. PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92523,05/11/2019
Parecer 908/2019,None,PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PLO 276/2019.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92508,05/11/2019
Parecer 907/2019,None,PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PLO 268/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92507,05/11/2019
Parecer 906/2019,None,PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PLO 264/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92506,05/11/2019
Parecer 905/2019,None,PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PLO 262/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92505,05/11/2019
Parecer 904/2019,None,PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PLO 270/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92503,05/11/2019
Parecer 903/2019,None,PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PLE 27/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92502,05/11/2019
Parecer 902/2019,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO Nº 217/2019 DE AUTORIA DO VEREADOR ALMIR FERNANDO,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92644,07/11/2019
Parecer 901/2019,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO Nº 234/2019 DE AUTORIA DO VEREADOR HÉLIO GUABIRABA,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92643,07/11/2019
Parecer 900/2019,None,PARECER FINAL DA COMISSÃO DE REDAÇÃO OPINANDO PELA APROVAÇÃO DO PLO Nº 194/2018 DE AUTORIA DO VEREADOR ANDRÉ RÉGIS.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92642,07/11/2019
Parecer 899/2019,None,PARECER OPINANDO PELA APROVAÇÃO DO PLE 32/2019.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92500,05/11/2019
Parecer 898/2019,None,PARECER OPINANDO PELA APROVAÇÃO DO PLE 28/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92498,05/11/2019
Parecer 897/2019,None,PARECER DA CLJ OPINANDO PELA APROVAÇÃO DO PLO 289/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92497,05/11/2019
Parecer 896/2019,None,PARECER DA CECTE OPINANDO PELA APROVAÇÃO DO PLO Nº 289/2019,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92483,04/11/2019
Parecer 895/2019,None,"DA COMISSÃO DE MEIO AMBIENTE OPINANDO PELA APROVAÇÃO DO PLO Nº126/2019, DE AUTORIA DO VER. ALMIR FERNANDO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92465,04/11/2019
Parecer 894/2019,None,"DA COMISSÃO DE MEIO AMBIENTE OPINANDO PELA APROVAÇÃO DO PLO Nº102/2019, DE AUTORIA DO VER. ALMIR FERNANDO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92464,04/11/2019
Parecer 893/2019,None,"DA COMISSÃO DE MEIO AMBIENTE OPINANDO PELA APROVAÇÃO DO PLO Nº43/2019, DE AUTORIA DO VER. ANTONIO LUIZ NETO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92463,04/11/2019
Parecer 892/2019,None,"DA COMISSÃO MEIO AMBIENTE OPINO PELA APROVAÇÃO  DO PLO Nº 138/2019, DE AUTORIA VER. RINALDO JÚNIOR.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92471,04/11/2019
Parecer 891/2019,None,"DA COMISSÃO MEIO AMBIENTE OPINO PELA APROVAÇÃO  DO PLO Nº 153/2019, DE AUTORIA DO VER. SAMUEL SALAZAR.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92469,04/11/2019
Parecer 890/2019,None,"DA COMISSÃO MEIO AMBIENTE OPINO PELA REJEIÇÃO DO PLO Nº 211/2018, DE AUTORIA DO VER. RICARDO CRUZ.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92468,04/11/2019
Parecer 889/2019,None,"DA COMISSÃO MEIO AMBIENTE OPINO REJEIÇÃO DO PLO Nº 120/2019, DE AUTORIA  DO VER. SAMUEL SALAZAR.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92466,04/11/2019
Parecer 888/2019,None,"DA COMISSÃO DO MEIO AMBIENTE OPINANDO PELA APROVAÇÃO DO PLO Nº 2/2019, DE AUTORIA DO VER. MARCOS DI BRIA.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92462,04/11/2019
Parecer 887/2019,None,PARECER DA COMISSÃO DE MEIO AMBIENTE PELA  APROVAÇÃO DO PROJETO RESOLUÇÃO 10/19,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92475,04/11/2019
Parecer 886/2019,None,PARECER DA COMISSÃO DE MEIO AMBIENTE PELA APROVAÇÃO DO PLO 133/19,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92474,04/11/2019
Parecer 885/2019,None,PARECER DA COMISSÃO DE MEIO AMBIENTE PELA APROVAÇÃO PLO 158/19,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92473,04/11/2019
Parecer 884/2019,None,PARECER DA COMISSÃO DE MEIO AMBIENTE PELA APROVAÇÃO DO PLO 214/19,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92472,04/11/2019
Parecer 883/2019,None,PARECER DA CSC OPINANDO PELA APROVAÇÃO DO PLO Nº 237/19.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92461,04/11/2019
Parecer 882/2019,None,PARECER DA CSC OPINANDO PELA APROVAÇÃO DO PLO Nº 220/19.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92460,04/11/2019
Parecer 881/2019,None,PARECER DA CSC OPINANDO PELA APROVAÇÃO DO PLO 214/19,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92459,04/11/2019
Parecer 880/2019,None,PARECER DA CSC OPINANDO PELA APROVAÇÃO DO PLO 213/19.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92458,04/11/2019
Parecer 879/2019,None,PARECER DA CSC OPINANDO PELA APROVAÇÃO DO PLO Nº 208/19.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92448,04/11/2019
Parecer 878/2019,None,PARECER DA CSC OPINANDO PELA APROVAÇÃO DO PLO Nº 206/19.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92447,04/11/2019
Parecer 877/2019,None,PARECER DA CSC OPINANDO PELA APROVAÇÃO DO PLO Nº 197/2019.,https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92445,04/11/2019
Parecer 876/2019,None,"DA COMISSÃO DE SEGURANÇA CIDADÃ OPINANDO PELA APROVAÇÃO DO PLO Nº196/2019, DE AUTORIA DO VER.JAYME ASFORA.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92457,04/11/2019
Parecer 875/2019,None,"DA COMISSÃO DE SEGURANÇA CIDADÃ OPINANDO PELA APROVAÇÃO DO PLO Nº195/2019, DE AUTORIA DO VER. JAYME ASFORA.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92455,04/11/2019
Parecer 874/2019,None,"DA COMISSÃO DE SEGURANÇA CIDADÃ OPINANDO PELA APROVAÇÃO DO PLO Nº178/2019, DE AUTORIA DO VER. FRED FERREIRA.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92453,04/11/2019
Parecer 873/2019,None,"DA COMISSÃO DE SEGURANÇA CIDADÃ OPINANDO PELA APROVAÇÃO DO PLO Nº176/2019, DE AUTORIA DA VER. MICHELE COLLINS.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92450,04/11/2019
Parecer 872/2019,None,"DA COMISSÃO DE SEGURANÇA CIDADÃ OPINANDO PELA APROVAÇÃO DO PLO Nº170/2019, DE AUTORIA DO VER. ANTONIO LUIZ NETO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92449,04/11/2019
Parecer 871/2019,None,"DA COMISSÃO DE SEGURANÇA CIDADÃ OPINANDO PELA APROVAÇÃO DO PLO Nº167/2019, DE AUTORIA DO VER. ALMIR FERNANDO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92446,04/11/2019
Parecer 870/2019,None,"DA COMISSÃO DE SEGURANÇA CIDADÃ OPINANDO PELA APROVAÇÃO DO PLO Nº161/2019, DE AUTORIA DO VER. BENJAMIM DA SAÚDE.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92444,04/11/2019
Parecer 869/2019,None,"DA COMISSÃO DE SEGURANÇA CIDADÃ OPINANDO PELA APROVAÇÃO DO PLO Nº160/2019, DE AUTORIA DO VER. IVAN MORAES.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92443,04/11/2019
Parecer 868/2019,None,"DA COMISSÃO DE SEGURANÇA CIDADÃ OPINANDO PELA APROVAÇÃO DO PLO Nº147/2019, DE AUTORIA DO VER. ALMIR FERNANDO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92442,04/11/2019
Parecer 867/2019,None,"DA COMISSÃO DE SEGURANÇA CIDADÃ OPINANDO PELA APROVAÇÃO DO PLO Nº146/2019, DE AUTORIA DO VER. ALMIR FERNANDO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92441,04/11/2019
Parecer 866/2019,None,"DA COMISSÃO DE DIREITOS HUMANOS E CIDADANIA SOBRE O PROJETO DE LEI ORDINÁRIA Nº 276/2017, QUE DISPÕE SOBRE A OBRIGATORIEDADE DA INSTALAÇÃO NO TRANSPORTE COLETIVO DE ANÚNCIO SONORO DE PARADA DENTRO DOS VEÍCULOS DE PASSAGEIROS E/OU ÔNIBUS QUE CIRCULAM DENTRO DO MUNICÍPIO DO RECIFE. PELA APROVAÇÃO.",https://publico.recife.pe.leg.br/consultas/materia/materia_mostrar_proc?cod_materia=92413,31/10/2019
